node_count,graph_type,dataset_idx,true_shifted_nodes,true_function_shifts,true_noise_shifts,nodes_with_parents,fans_shifted_nodes,fans_function_shifts,fans_noise_shifts,fans_error,splitkci_shifted_nodes,splitkci_function_shifts,splitkci_noise_shifts,splitkci_error,prediter_shifted_nodes,prediter_function_shifts,prediter_noise_shifts,prediter_error,iscan_shifted_nodes,iscan_function_shifts,iscan_noise_shifts,iscan_error,linearccp_shifted_nodes,linearccp_function_shifts,linearccp_noise_shifts,linearccp_error,gpr_shifted_nodes,gpr_function_shifts,gpr_noise_shifts,gpr_error,fans_f1_shifted,fans_f1_function,fans_f1_noise,fans_f1_macro,gpr_f1_shifted,gpr_f1_function,gpr_f1_noise,gpr_f1_macro,iscan_f1_shifted,iscan_f1_function,iscan_f1_noise,iscan_f1_macro,linearccp_f1_shifted,linearccp_f1_function,linearccp_f1_noise,linearccp_f1_macro,splitkci_f1_shifted,splitkci_f1_function,splitkci_f1_noise,prediter_f1_shifted,prediter_f1_function,prediter_f1_noise
50,SF,4,"[6, 14, 17, 21, 22, 24, 31, 40, 45, 48]","[14, 17, 24, 31, 40]","[6, 21, 22, 45, 48]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[6, 14, 17, 21, 22, 24, 31, 40, 45, 48]","[6, 14, 17, 21, 22, 24, 31, 40, 45, 48]",[],,"[1, 3, 4, 8, 12, 13, 14, 17, 18, 19, 20, 24, 27, 28, 30, 33, 36, 37, 38, 39, 40, 42, 43, 44, 45, 47]",[],[],,"[6, 21, 22, 40, 45, 48]",[],[],,"[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 21, 22, 23, 26, 27, 28, 29, 30, 34, 35, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48]","[6, 14, 17, 22, 24, 31, 40, 45, 48]",[21],,"[2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 16, 17, 21, 22, 23, 24, 25, 28, 30, 31, 32, 33, 34, 40, 43, 45, 47, 48]","[6, 14, 17, 21, 22, 24, 31, 40, 45, 48]",[],,"[6, 14, 17, 21, 22, 24, 31, 40, 45, 48]","[14, 31, 40]","[6, 17, 21, 22, 24, 45, 48]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.7499999999999999,0.8333333333333333,0.7916666666666665,0.26666666666666666,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.5263157894736842,0.6666666666666666,0.0,0.3333333333333333,0.2777777777777778,,,0.7499999999999999,,
50,SF,5,"[2, 3, 9, 13, 14, 22, 26, 29, 37, 40]","[3, 13, 14, 37, 40]","[2, 9, 22, 26, 29]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[2, 3, 9, 13, 14, 22, 26, 29, 37, 40, 41]","[2, 3, 9, 13, 14, 22, 26, 29, 37, 40]",[],,"[1, 2, 5, 10, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 31, 35, 36, 37, 38, 39, 42, 43, 44, 45, 46]",[],[],,"[2, 3, 9, 22, 26, 29, 40]",[],[],,"[9, 22, 26, 29, 37, 48]","[3, 9, 13, 14, 22, 26, 29, 37, 40]",[2],,"[2, 3, 5, 8, 9, 11, 13, 14, 15, 22, 26, 27, 29, 32, 37, 40, 46, 48]","[3, 9, 13, 14, 37, 40]","[2, 22, 26, 29]",,"[2, 3, 9, 13, 14, 22, 26, 29, 37, 40]","[13, 37]","[2, 3, 9, 14, 22, 26, 29, 40]",,0.9523809523809523,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5714285714285715,0.7692307692307693,0.6703296703296704,0.625,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.7142857142857143,0.9090909090909091,0.888888888888889,0.898989898989899,0.3157894736842105,,,0.8235294117647058,,
50,SF,6,"[9, 12, 16, 17, 23, 27, 28, 35, 39, 46]","[9, 12, 17, 27, 35]","[16, 23, 28, 39, 46]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[9, 12, 16, 17, 23, 27, 28, 31, 32, 35, 39, 41, 46]","[9, 12, 16, 17, 23, 27, 28, 35, 39, 46]",[],,"[3, 4, 7, 8, 9, 12, 13, 15, 16, 17, 19, 21, 22, 23, 25, 28, 29, 34, 37, 38, 40, 42, 43, 44, 45, 46]",[],[],,"[16, 23, 28, 39, 46]",[],[],,"[4, 10, 14, 23, 25, 28, 46, 47]","[9, 12, 16, 17, 23, 27, 28, 35, 39, 46]",[],,"[7, 9, 12, 13, 14, 15, 16, 17, 19, 23, 25, 26, 27, 28, 31, 34, 35, 39, 41, 46]","[9, 12, 16, 17, 27, 35, 46]","[23, 28, 39]",,"[9, 12, 16, 17, 23, 27, 28, 35, 39, 46]","[17, 27, 35, 46]","[9, 12, 16, 23, 28, 39]",,0.8695652173913044,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666665,0.7272727272727272,0.6969696969696968,0.33333333333333326,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.7499999999999999,0.7916666666666665,0.3888888888888889,,,0.6666666666666666,,
50,SF,7,"[2, 4, 8, 10, 29, 30, 31, 32, 37, 45]","[8, 29, 32, 37, 45]","[2, 4, 10, 30, 31]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[2, 4, 8, 10, 29, 30, 31, 32, 35, 37, 42, 43, 45, 47]","[2, 4, 8, 10, 29, 30, 31, 32, 37, 45]",[],,"[1, 2, 4, 7, 8, 10, 13, 14, 16, 17, 19, 21, 22, 29, 30, 32, 33, 36, 37, 39, 40, 41, 42, 44, 46, 47, 49]",[],[],,"[2, 4, 8, 10, 30, 31, 32]",[],[],,"[7, 8, 9, 10, 14, 20, 23, 24, 30, 31, 36, 38, 41, 48]","[2, 8, 10, 29, 32, 37, 45]","[4, 30, 31]",,"[2, 4, 6, 7, 8, 10, 11, 13, 20, 23, 25, 29, 30, 31, 32, 36, 37, 44, 45, 47]","[8, 10, 29, 30, 32, 37, 45]","[2, 4, 31]",,"[2, 4, 8, 10, 29, 30, 31, 32, 37, 45]","[8, 29, 31, 37]","[2, 4, 10, 30, 32, 45]",,0.8333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666665,0.7272727272727272,0.6969696969696968,0.3333333333333333,0.8333333333333333,0.7499999999999999,0.7916666666666665,0.6666666666666666,0.8333333333333333,0.7499999999999999,0.7916666666666665,0.43243243243243246,,,0.8235294117647058,,
50,SF,8,"[2, 6, 8, 9, 11, 12, 17, 20, 27, 33]","[8, 9, 20, 27, 33]","[2, 6, 11, 12, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[3, 6, 7, 8, 9, 11, 12, 17, 20, 21, 24, 27, 33, 34, 35, 39, 40, 41, 46]","[2, 6, 8, 9, 11, 12, 17, 20, 27, 33]",[],,"[1, 3, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 19, 20, 22, 23, 25, 26, 29, 31, 32, 33, 34, 35, 36, 38, 39, 40, 42, 43, 44, 47]",[],[],,"[2, 6, 11, 12, 17, 33]",[],[],,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[6, 8, 9, 11, 12, 17, 20, 27, 33]",[2],,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 25, 27, 28, 31, 33, 35, 40, 41, 45, 46, 48]","[6, 8, 9, 12, 17, 20, 27, 33]","[2, 11]",,"[2, 6, 8, 9, 11, 12, 17, 20, 27, 33]","[9, 20, 27, 33]","[2, 6, 8, 11, 12, 17]",,0.6206896551724138,0.6666666666666666,0.0,0.3333333333333333,1.0,0.888888888888889,0.9090909090909091,0.898989898989899,0.2962962962962963,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.4878048780487805,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.2857142857142857,,,0.7499999999999999,,
50,SF,9,"[1, 2, 5, 8, 10, 16, 26, 35, 37, 48]","[1, 8, 10, 26, 37]","[2, 5, 16, 35, 48]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1, 2, 5, 7, 8, 10, 16, 17, 26, 35, 37, 40, 43, 44]","[1, 2, 5, 8, 10, 16, 26, 35, 37, 48]",[],,"[4, 5, 6, 9, 11, 16, 19, 20, 23, 24, 26, 30, 37, 39, 41, 42, 47]",[],[],,"[1, 2, 5, 10, 16, 35, 48]",[],[],,"[3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 18, 20, 22, 26, 27, 30, 31, 34, 35, 36, 37, 40, 41, 42, 43, 45, 48, 49]","[1, 2, 5, 8, 10, 16, 26, 35, 37, 48]",[],,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 26, 27, 29, 30, 31, 32, 34, 35, 37, 39, 40, 41, 42, 43, 44, 45, 47, 48]","[1, 5, 8, 10, 16, 26, 35, 37]","[2, 48]",,"[1, 2, 5, 8, 10, 16, 26, 35, 37, 48]","[1, 10, 16, 48]","[2, 5, 8, 26, 35, 37]",,0.75,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4444444444444445,0.5454545454545454,0.4949494949494949,0.3684210526315789,0.6666666666666666,0.0,0.3333333333333333,0.4166666666666667,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.29629629629629634,,,0.8235294117647058,,
50,SF,10,"[7, 8, 16, 21, 26, 31, 36, 40, 45, 47]","[16, 31, 36, 40, 45]","[7, 8, 21, 26, 47]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[7, 8, 16, 21, 26, 31, 35, 36, 40, 45, 47]","[7, 8, 16, 21, 26, 31, 36, 40, 45, 47]",[],,"[4, 5, 7, 9, 10, 11, 12, 15, 16, 17, 18, 21, 24, 25, 28, 29, 34, 36, 37, 38, 40, 43, 44, 46, 47, 48, 49]",[],[],,"[7, 8, 21, 26, 35, 47]",[],[],,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[7, 8, 16, 26, 31, 36, 40, 45]","[21, 47]",,"[7, 8, 10, 16, 21, 23, 26, 27, 28, 29, 31, 32, 33, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47]","[7, 8, 16, 26, 31, 36, 40, 45]","[21, 47]",,"[7, 8, 16, 21, 26, 31, 36, 40, 45, 47]","[16, 36, 47]","[7, 8, 21, 26, 31, 40, 45]",,0.9523809523809523,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5833333333333333,0.2962962962962963,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.6060606060606061,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.32432432432432434,,,0.625,,
50,SF,11,"[8, 13, 17, 19, 21, 25, 27, 30, 37, 48]","[17, 21, 25, 27, 30]","[8, 13, 19, 37, 48]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[8, 13, 17, 19, 21, 25, 26, 27, 30, 37, 47, 48]","[8, 13, 17, 19, 21, 25, 27, 37, 48]",[30],,"[1, 2, 3, 5, 6, 8, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 29, 30, 31, 33, 34, 40, 41, 44, 45, 46, 47, 48]",[],[],,"[8, 13, 17, 19, 21, 25, 27, 30, 37, 48]",[],[],,"[13, 21, 23, 25, 27, 30, 48]","[8, 13, 17, 19, 21, 25, 27, 30, 37, 48]",[],,"[8, 11, 13, 17, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 32, 34, 37, 40, 41, 48]","[17, 21, 25, 27, 30]","[8, 13, 19, 37, 48]",,"[8, 13, 17, 19, 21, 25, 27, 30, 37, 48]",[48],"[8, 13, 17, 19, 21, 25, 27, 30, 37]",,0.9090909090909091,0.5714285714285714,0.0,0.2857142857142857,1.0,0.0,0.5714285714285714,0.2857142857142857,0.7058823529411764,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.4,,,1.0,,
50,SF,12,"[14, 15, 17, 19, 22, 27, 32, 38, 41, 43]","[15, 17, 22, 27, 38]","[14, 19, 32, 41, 43]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[5, 7, 14, 15, 17, 19, 22, 27, 32, 38, 41, 43]","[14, 15, 17, 19, 22, 32, 38, 41, 43]",[27],,"[2, 4, 6, 7, 8, 9, 10, 11, 12, 14, 16, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 39]",[],[],,"[14, 15, 17, 19, 22, 27, 32, 38, 41, 43]",[],[],,"[14, 15, 17, 18, 19, 22, 27, 32, 37, 38, 41, 43, 44]","[15, 17, 19, 22, 27, 32, 38, 41]","[14, 43]",,"[12, 14, 15, 16, 17, 18, 19, 22, 27, 28, 32, 38, 41, 43, 45]","[15, 22, 27, 32, 38, 43]","[14, 17, 19, 41]",,"[14, 15, 17, 19, 22, 27, 32, 38, 41, 43]","[15, 22]","[14, 17, 19, 27, 32, 38, 41, 43]",,0.9090909090909091,0.5714285714285714,0.0,0.2857142857142857,1.0,0.5714285714285715,0.7692307692307693,0.6703296703296704,0.8695652173913044,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.8,0.7272727272727272,0.6666666666666665,0.6969696969696968,0.17647058823529413,,,1.0,,
50,SF,13,"[1, 3, 5, 6, 11, 23, 27, 34, 39, 45]","[1, 3, 23, 27, 45]","[5, 6, 11, 34, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 17, 19, 22, 23, 25, 26, 27, 32, 33, 34, 36, 38, 39, 44, 45, 49]","[1, 3, 5, 6, 11, 27, 34, 39, 45]",[23],,"[1, 2, 4, 11, 13, 15, 16, 18, 19, 22, 27, 31, 32, 33, 36, 37, 40, 41, 42, 44, 45, 47, 49]",[],[],,"[1, 3, 5, 6, 11, 23, 27, 34, 39, 45]",[],[],,"[1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49]","[1, 3, 5, 6, 11, 23, 27, 34, 39, 45]",[],,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 27, 28, 29, 32, 34, 35, 37, 38, 39, 40, 41, 43, 44, 45, 49]","[3, 5, 6, 11, 23, 27, 39, 45]","[1, 34]",,"[1, 3, 5, 6, 11, 23, 27, 34, 39, 45]",[45],"[1, 3, 5, 6, 11, 23, 27, 34, 39]",,0.5555555555555556,0.5714285714285714,0.0,0.2857142857142857,1.0,0.33333333333333337,0.7142857142857143,0.5238095238095238,0.37037037037037035,0.6666666666666666,0.0,0.3333333333333333,0.4255319148936171,0.6153846153846154,0.28571428571428575,0.4505494505494506,0.24242424242424243,,,1.0,,
50,SF,14,"[5, 15, 16, 26, 31, 34, 35, 40, 42, 44]","[5, 16, 34, 35, 40]","[15, 26, 31, 42, 44]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[5, 15, 16, 26, 31, 34, 35, 40, 42, 44, 47]","[5, 15, 16, 26, 31, 34, 35, 40, 42, 44]",[],,"[1, 2, 4, 6, 7, 11, 17, 19, 26, 27, 28, 30, 31, 32, 33, 35, 36, 38, 39, 41, 42, 44, 45, 46, 47]",[],[],,"[5, 15, 16, 26, 31, 34, 35, 40, 42, 44]",[],[],,"[2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[5, 15, 16, 26, 31, 34, 35, 40, 44]",[42],,"[5, 15, 16, 18, 20, 24, 26, 29, 30, 31, 32, 33, 34, 35, 38, 40, 42, 44, 45]","[5, 16, 31, 34, 35, 40]","[15, 26, 42, 44]",,"[5, 15, 16, 26, 31, 34, 35, 40, 42, 44]",[31],"[5, 15, 16, 26, 34, 35, 40, 42, 44]",,0.9523809523809523,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.5714285714285714,0.2857142857142857,0.37037037037037035,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.6896551724137931,0.9090909090909091,0.888888888888889,0.898989898989899,0.28571428571428575,,,1.0,,
50,SF,15,"[1, 7, 10, 18, 25, 28, 42, 44, 46, 48]","[1, 7, 42, 44, 46]","[10, 18, 25, 28, 48]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[1, 5, 7, 10, 18, 25, 28, 41, 42, 44, 46, 47, 48]","[1, 7, 10, 18, 25, 28, 46, 48]","[42, 44]",,"[2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 22, 23, 25, 27, 28, 30, 31, 33, 36, 38, 42, 45, 46, 47, 49]",[],[],,"[1, 7, 10, 25, 28, 42, 44, 46, 48]",[],[],,"[5, 7, 8, 10, 16, 19, 21, 22, 25, 28, 38, 42, 44, 46, 48]","[1, 7, 10, 18, 28, 42, 44, 46, 48]",[25],,"[1, 5, 6, 7, 8, 10, 13, 14, 15, 17, 18, 20, 25, 28, 31, 34, 35, 38, 39, 40, 42, 44, 46, 47, 48]","[1, 42, 44, 46, 48]","[7, 10, 18, 25, 28]",,"[1, 7, 10, 18, 25, 28, 42, 44, 46, 48]","[7, 10, 28]","[1, 18, 25, 42, 44, 46, 48]",,0.8695652173913044,0.4615384615384615,0.0,0.23076923076923075,1.0,0.25,0.5,0.375,0.64,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.5714285714285715,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.3,,,0.9473684210526316,,
50,SF,16,"[11, 16, 17, 19, 22, 29, 31, 33, 34, 41]","[16, 22, 31, 34, 41]","[11, 17, 19, 29, 33]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[11, 16, 17, 19, 22, 28, 29, 31, 33, 34, 37, 38, 41]","[11, 16, 17, 19, 22, 29, 31, 33, 34]",[41],,"[1, 2, 6, 7, 8, 9, 11, 12, 14, 19, 21, 23, 25, 26, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 42, 43, 45, 47]",[],[],,"[11, 16, 17, 19, 22, 29, 31, 33, 34, 41]",[],[],,"[11, 21, 22, 28, 31, 32, 33, 34, 41, 43]","[11, 16, 17, 19, 22, 31, 33, 34, 41]",[29],,"[11, 16, 17, 19, 22, 23, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 41, 43, 44, 46, 47, 48]","[16, 19, 22, 31, 33, 34, 41]","[11, 17, 29]",,"[11, 16, 17, 19, 22, 29, 31, 33, 34, 41]","[11, 17]","[16, 19, 22, 29, 31, 33, 34, 41]",,0.8695652173913044,0.5714285714285714,0.0,0.2857142857142857,1.0,0.0,0.4615384615384615,0.23076923076923075,0.6,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.625,0.8333333333333333,0.7499999999999999,0.7916666666666665,0.2631578947368421,,,1.0,,
50,SF,17,"[8, 11, 13, 22, 23, 34, 36, 39, 43, 44]","[8, 22, 23, 34, 43]","[11, 13, 36, 39, 44]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[8, 11, 13, 22, 23, 34, 36, 39, 43, 44]","[8, 11, 13, 22, 23, 34, 36, 39, 43, 44]",[],,"[2, 4, 7, 8, 11, 16, 18, 19, 20, 22, 24, 25, 26, 33, 36, 37, 38, 39, 40, 41, 42, 43, 47]",[],[],,"[8, 11, 13, 22, 23, 34, 36, 39, 43, 44]",[],[],,"[14, 22, 43, 44]","[8, 11, 13, 22, 23, 34, 39, 43]","[36, 44]",,"[8, 11, 12, 13, 14, 21, 22, 23, 27, 30, 31, 34, 35, 36, 39, 43, 44, 48]","[8, 13, 22, 23, 34, 39, 43, 44]","[11, 36]",,"[8, 11, 13, 22, 23, 34, 36, 39, 43, 44]",[34],"[8, 11, 13, 22, 23, 36, 39, 43, 44]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.33333333333333337,0.7142857142857143,0.5238095238095238,0.4285714285714285,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.7142857142857143,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.36363636363636365,,,1.0,,
50,SF,18,"[6, 8, 11, 14, 15, 16, 24, 36, 40, 41]","[8, 11, 14, 15, 40]","[6, 16, 24, 36, 41]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[6, 8, 11, 14, 15, 16, 24, 32, 38, 40, 41, 49]","[6, 8, 11, 14, 16, 24, 36, 41]","[15, 40]",,"[1, 9, 10, 11, 12, 14, 16, 17, 21, 22, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35, 36, 38, 39, 40, 42, 46, 47, 49]",[],[],,"[6, 8, 11, 14, 15, 16, 24, 36, 40, 41]",[],[],,"[6, 8, 11, 14, 15, 16, 22, 24, 26, 27, 29, 32, 33, 34, 36, 40, 41]","[6, 8, 11, 14, 15, 16, 24, 40, 41]",[36],,"[4, 6, 8, 9, 11, 14, 15, 16, 19, 20, 21, 22, 24, 25, 27, 28, 30, 32, 36, 40, 41, 48]","[8, 14, 15, 40]","[6, 11, 16, 24, 36, 41]",,"[6, 8, 11, 14, 15, 16, 24, 36, 40, 41]","[11, 15]","[6, 8, 14, 16, 24, 36, 40, 41]",,0.8181818181818182,0.4615384615384615,0.0,0.23076923076923075,1.0,0.5714285714285715,0.7692307692307693,0.6703296703296704,0.7407407407407407,0.7142857142857143,0.33333333333333337,0.5238095238095238,0.625,0.888888888888889,0.9090909090909091,0.898989898989899,0.3157894736842105,,,1.0,,
50,SF,19,"[4, 7, 14, 19, 21, 23, 34, 37, 41, 44]","[14, 21, 34, 37, 44]","[4, 7, 19, 23, 41]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[4, 7, 14, 19, 21, 23, 34, 37, 41, 44]","[4, 7, 14, 19, 21, 23, 34, 37, 41, 44]",[],,"[2, 3, 11, 13, 14, 15, 16, 17, 19, 20, 22, 23, 24, 25, 32, 35, 36, 38, 40, 42, 43, 44, 45, 47, 48]",[],[],,"[4, 7, 14, 19, 21, 23, 34, 37, 41, 44]",[],[],,"[1, 3, 4, 5, 7, 8, 9, 12, 14, 21, 26, 29, 33, 34, 37, 41, 44, 45, 46]","[4, 7, 14, 21, 23, 34, 37, 44]","[19, 41]",,"[4, 7, 9, 12, 14, 17, 19, 20, 21, 22, 23, 27, 28, 31, 33, 34, 35, 37, 39, 41, 42, 44, 49]","[14, 21, 23, 34, 44]","[4, 7, 19, 37, 41]",,"[4, 7, 14, 19, 21, 23, 34, 37, 41, 44]",[14],"[4, 7, 19, 21, 23, 34, 37, 41, 44]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.33333333333333337,0.7142857142857143,0.5238095238095238,0.5517241379310345,0.7692307692307693,0.5714285714285715,0.6703296703296704,0.6060606060606061,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.22857142857142856,,,1.0,,
